Benchmark,Project,File,Unit,LOC,CC,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-tablecompiler.js,TableCompiler_PG,563,4.6,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-viewbuilder.js,ViewBuilder_PG,29,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\postgres\schema\pg-viewcompiler.js,ViewCompiler_PG,52,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\index.js,Client_Redshift,118,1.8,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\query\redshift-querycompiler.js,QueryCompiler_Redshift,277,1.2222222222222223,0,1,0,1,1,1,1.0,0,1,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-columnbuilder.js,ColumnBuilder_Redshift,31,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-columncompiler.js,ColumnCompiler_Redshift,55,1.75,0,0,0,1,1,1,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-compiler.js,SchemaCompiler_Redshift,8,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-tablecompiler.js,TableCompiler_Redshift,213,5.0,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\redshift\schema\redshift-viewcompiler.js,ViewCompiler_Redshift,8,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\index.js,Client_SQLite3,420,2.2777777777777777,1,1,0,1,1,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\execution\sqlite-transaction.js,Transaction_Sqlite,40,3.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\query\sqlite-querycompiler.js,QueryCompiler_SQLite3,616,3.411764705882353,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\ddl.js,SQLite3_DDL,724,1.9375,1,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-columncompiler.js,ColumnCompiler_SQLite3,54,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-compiler.js,SchemaCompiler_SQLite3,129,2.25,1,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-tablecompiler.js,TableCompiler_SQLite3,627,3.5625,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\dialects\sqlite3\schema\sqlite-viewcompiler.js,ViewCompiler_SQLite3,60,2.0,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\execution\batch-insert.js,batchInsert,44,5.0,1,1,0,1,1,1,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\execution\runner.js,Runner,602,4.166666666666667,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\execution\transaction.js,Transaction,474,1.8666666666666667,1,1,0,1,1,1,1.0,0,0,0,0.0,1.0,1.0,1.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\execution\internal\delay.js,anonymous,2,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\FunctionHelper.js,FunctionHelper,142,4.75,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\Knex.js,knex,9,2.0,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\make-knex.js,makeKnex,9,1.0,0,0,0,1,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\knex-builder\internal\parse-connection.js,parseConnectionString,23,7.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\migrate\migrate-stub.js,anonymous,1,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\migrate\MigrationGenerator.js,MigrationGenerator,138,1.7142857142857142,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\seed\seed-stub.js,anonymous,1,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\seed\Seeder.js,Seeder,224,1.75,1,1,0,1,0,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\util\import-file.js,importFile,5,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\migrations\util\is-module-type.js,isModuleType,7,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\query\analytic.js,Analytic,82,3.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\query\joinclause.js,JoinClause,394,1.5357142857142858,0,1,0,1,0,1,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\query\querybuilder.js,Builder,3037,2.0,0,1,0,1,1,1,1.0,0,1,0,1.0,1.0,1.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\query\querycompiler.js,QueryCompiler,2961,3.261904761904762,0,1,0,1,1,1,1.0,0,1,0,1.0,0.0,1.0,1.0,1.0
JS-Projects,knex,JS-Projects\knex\lib\schema\builder.js,SchemaBuilder,74,1.0,1,0,0,1,0,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\schema\columnbuilder.js,ColumnBuilder,71,1.0,0,0,0,1,0,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\schema\columncompiler.js,ColumnCompiler,470,1.9230769230769231,0,1,0,1,1,1,1.0,0,1,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,knex,JS-Projects\knex\lib\schema\compiler.js,SchemaCompiler,190,1.25,1,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
